sent	wordix	word	FFD	GD	GPT	TRT	nFix
2	4	so	-0.17939419373120766	-0.07359830289987214	-0.5101256005940433	-0.22050442093382935	-0.11557717646046672
2	5	many	0.09936562064727515	-0.19507423863355564	-0.430428799744	0.15240746741014657	0.25426978821302715
2	6	flaws	-0.3417488108966973	-0.0810356050876489	0.057510797297081584	-0.012970848290225276	0.25426978821302715
2	7	it	-1.9683582772150954	-1.868467230883278	-0.8407046775893761	-1.6202751322539701	-1.4716827135966097
2	8	would	0.9815944837352196	0.7023602253581467	-0.3320276476740485	0.34913199981189597	0.37755210977085824
2	9	be	-1.6160793909126177	-1.5833706470185105	-0.7939437995396058	-1.3878807670541013	-1.2251180704809475
2	10	easy	0.2280239965142669	0.5560932823318752	-0.00795443197259681	0.34913199981189597	0.6241167528865207
2	11	for	-0.9299013862886605	-1.0280520836645284	-0.5727445155476487	-0.9014739561706546	-0.8552711058074537
2	12	critics	0.17594798723477015	0.102417848877506	-0.5174446945496595	-0.3880445446825721	-0.4854241411339603
2	13	to	0.37812543502575746	0.030523927728999315	-0.14742383346017265	-0.19132001228082238	-0.11557717646046672
2	14	shred	1.5636204698001834	1.81547645279537	3.3673677305590846	1.1630527300235303	0.993963717560014
2	15	it.	-0.746103706478672	-0.8793060399089976	0.7121630899938659	-1.0949557764998479	-1.2251180704809475
3	0	Slow,	-0.005766404296408757	-0.48281332303899444	-0.7150030167893029	-0.5602828850017568	-0.6633964266020057
3	1	silly	-0.7318091270714492	-0.25770743287611914	-0.47141163596642777	-0.1697477891345423	-0.0814697366002464
3	2	and	-1.1302152420960205	-1.057221456558055	-0.48206167773263714	-0.7996431050494044	-0.7215890956021817
3	3	unintentionally	1.4043815554616124	1.5941489049169917	-0.07192177141691224	1.7260571416789317	1.7225030024052073
3	4	hilarious.	0.463409218002264	0.20359330755617672	1.7403981019052799	-0.19638336249322777	-0.25604774360077426
4	0	Ultimately	0.579283589616439	0.6066965151432273	-0.7937319461984196	0.8305277749274405	0.7407977250803666
4	1	feels	0.7021733850637907	0.29206687210794136	-0.5726944239241614	0.42182477302692456	0.47452020177958965
4	2	emp11111ty	0.3310462028127884	1.6236607161798613	0.38299050940132706	2.574652169749914	2.560360800969009
4	3	and	-0.4701952635039447	-0.6609564659892632	-0.3107430878645634	-0.6827873436939753	-0.7237286530739064
4	4	unsatisfying,	1.2945021991200254	1.7089152000991	0.43162391069333517	0.9304406893613824	0.7851773122971627
4	5	like	-1.0526928939243916	-0.9826906493511521	-1.0052486438811206	-0.8157724771914174	-0.8124878275074988
4	6	swallowing	0.3433351823575236	0.9477144508201825	-0.33390185038456716	-0.11951523374931226	-0.013655257605168019
4	7	a	-2.453636562024201	-1.6129648697540957	-1.3564898754345112	-1.1130743201411963	-1.167524525241868
4	8	Communion	0.016448326467567984	-0.23062430906358186	2.177022645950952	0.12417480145542452	0.34138144012920113
4	9	wafer	1.1937325668531973	-0.05098093223375732	-0.7757195753495277	-0.4189058484294174	-0.5018307169899258
4	10	without	-0.504604406229203	-0.6508071226655441	1.2730589489201385	-0.3861817579876385	-0.23555319368914882
4	11	the	-0.33501648851185784	-0.7380914752495268	0.05593731870216293	-0.7350066369521331	-0.8568674147242951
4	12	wine.	0.3556241619022587	-0.2519379300433915	0.8278960693689551	-0.6103765903759963	-0.590589891423518
5	0	Exudes	0.5281554873472253	0.8541048016922452	-0.2414110620516993	1.4830072003959869	1.1281905430135866
5	1	the	0.5776056760195274	0.1120151473214256	-0.1809694668428456	0.48644082568307234	0.4019989291197838
5	2	fizz	0.06662039307240682	-0.42880664876062896	-0.016999198652490072	0.1877601923329755	0.19451561086441171
5	3	of	-0.8069996068049289	-0.7245471752257527	-0.23183615587999973	-0.811698973017712	-0.6354176621570774
5	4	a	-0.66963797160409	-0.7957439686340233	-0.3545146412049008	-0.9975607714946488	-0.8429009804124498
5	5	Busby	0.629803097395846	0.3283438657542477	0.12722282555873513	0.7128016930888361	0.8169655656305285
5	6	Berkeley	0.9072736005015403	0.7144495530837145	-0.04333019062466395	0.4632985005808859	0.5057405882474698
5	7	musical	0.7616702671886516	0.2804229471140655	-0.36678248973739086	-0.18974898589644468	-0.22045102564633295
5	8	and	-0.13392759432081808	-0.5287559933530088	-0.4379958543894065	-0.6988801381445517	-0.6354176621570774
5	9	the	-0.37018960686626123	-0.6465045362974563	-0.46432684636158045	-1.0141943176618455	-1.154125957795508
5	10	visceral	1.0721075627425474	1.7837706233117774	-0.03824352172094859	1.0953732549343596	0.5057405882474698
5	11	excitement	-0.08447740564851595	-0.1262202767754795	0.4363127654139125	1.0563205813244194	1.6468988386520174
5	12	of	-1.8069923110670358	-1.362579977692177	-0.6288955461876672	-1.4524520992845058	-1.4653509351785665
5	13	a	-2.3454499210543243	-1.6309371220771967	-0.7844877714777856	-1.5941988405353993	-1.6728342534339389
5	14	sports	0.8798012734613729	0.23387119757788863	-0.35690836774782564	-0.003887187419508002	0.09077395173672541
5	15	extravaganza.	0.7946370596368526	1.93711756296036	3.5831655219065572	1.27761906511408	1.3356738612689592
6	0	The	-1.7269948160196273	-1.4752821775730198	-1.0138720533934193	-1.2843006243006339	-1.3545967347638872
6	1	film	-0.700777772258883	-0.6412896831848459	-0.6285390763754134	-0.6796132062284773	-0.6267537130997091
6	2	rehashes	0.6228649406148601	1.9984229240528741	0.4106785161247982	1.7100903455413996	2.011677240432937
6	3	several	1.2571104072001953	0.7929246821645138	0.41158732031587847	1.1932014281281915	0.9199127079366696
6	4	old	-0.63971687330191	-0.7777611822665472	-0.6303566847575738	-0.8598311812652664	-0.8087144685157536
6	5	themes	0.47513695926734395	0.4454278095027747	0.29480598176207234	0.4525253549000694	0.5559911971045803
6	6	and	-0.8544148728602998	-0.9154963063397457	-0.711694659859252	-0.8974591101191014	-0.8996948462237759
6	7	is	-0.8800210562938692	-0.9319234312292097	-0.6462607581014773	-0.9298059261513456	-0.9906752239317982
6	8	capped	0.36680310627916557	0.5439905588395589	-0.006917009676554929	0.2921115529442461	0.46501081939655814
6	9	with	-0.8425966343524984	-0.9079145563907622	-0.6667088524007819	-0.8657724331895561	-0.7177340908077313
6	10	pointless	0.5893799315094231	0.8232516819604472	-0.054174827612725386	0.948949960129613	1.0108930856446918
6	11	extremes	1.3221107189931023	1.087349305183369	0.9923131984161279	1.4678192948509177	1.0108930856446918
6	12	it's	-1.4768421009378339	-1.3148018036528712	-0.9561629872598265	-1.2004629582578787	-1.263616357055865
6	13	insanely	0.7765020412162764	1.049440555438452	0.4202209601311402	1.1080434838800381	1.192853841060736
6	14	violent	1.3812019115321086	0.6311806832528678	-0.2563837601280705	0.43800229464069446	0.37403044168853594
6	15	and	-0.9194151846532068	-0.9571959310591543	-0.5308426258342916	-1.013643592194101	-0.9906752239317982
6	16	very	0.34119692284559633	0.2306115609482449	0.27299468117614745	-0.20563333049069515	-0.26283220226762005
6	17	graphic.	0.9084723712200574	0.31906531035305136	3.2993126374732222	0.325778647181888	0.37403044168853594
7	0	Ryan	-1.3916176634636128	-0.9165878298155881	-0.6220038613411317	-0.7013676637794491	-0.821969695331898
7	1	Gosling	0.2806846568447211	0.761825080904989	0.06759365627186244	1.1711998584320495	1.5146407869037215
7	2	is,	-1.0629877304711668	-0.9485575995435991	-0.6318846615934971	-1.0641466321160986	-1.1267449756235006
7	3	in	-1.028534592334862	-0.9312406409409264	-0.6265325614567993	-0.8575526865940887	-0.7203779352346971
7	4	a	-0.12745251800073593	-0.47833556979410397	-0.416977256104552	-0.7724359810390206	-0.821969695331898
7	5	word,	0.35489141590753154	-0.16663031494599687	-0.16748704973232845	-0.12538374366408514	0.19394790564011058
7	6	brilliant	0.19057644941130844	-0.10269077548997493	-0.2543557519510399	-0.06340556000748217	0.19394790564011058
7	7	as	-0.4030776230911744	-0.6168712386154849	-0.5293713589752072	-0.5691475386453627	-0.6187861751374962
7	8	the	0.06866534523669127	-0.10801907044464339	-0.20042305057354598	-0.08902320925221137	0.09235614554290981
7	9	conflicted	1.017451764682624	1.7941822283720108	0.5698676691004314	2.085171473421422	2.022599587389726
7	10	Daniel.	2.1014004952786753	1.712925730313316	2.8115742263558072	0.9860916832443285	0.09235614554290981
8	0	If	-2.032259330107249	-1.817572567086507	-0.8939069900666249	-1.465100280186173	-1.6476615087036677
8	1	Deuces	0.5128829986668395	1.71024209632082	0.15371051425228113	2.4679358010193866	2.209740016689535
8	2	Wild	0.657859460432452	0.6945000992422082	0.5270138367311775	1.0413610699567384	1.1296675895794381
8	3	had	1.2726670482903277	1.2674289529663012	0.3226006651567569	0.7157553431624726	0.8210754675479818
8	4	been	0.9558666318395448	1.0995377137797542	0.02782191468510754	0.8855856682889783	0.6667794065322539
8	5	tweaked	0.6873917026439658	1.0218880156559758	0.019096962239857823	0.6618781365706156	0.9753715285637101
8	6	up	-0.09118559202321311	0.11107804306895622	-0.3211761831248791	-0.26808929894969846	-0.41329302057784284
8	7	a	-0.029436358308230295	-0.25198676167195266	-0.24265161111763214	-0.47657066358775363	-0.567589081593571
8	8	notch	0.7464561870669931	0.526608860055661	-0.0002225753174806842	0.14653094308328793	0.35818728450079756
8	9	it	-2.1557577975372157	-1.9141100296187719	-0.9225746909581596	-1.5189774867780301	-1.6476615087036677
8	10	would	0.4699270099955469	0.6735136943438899	-0.1541556648872427	0.4252869250150696	0.6667794065322539
8	11	have	-0.42409450422573125	-0.5604869136772335	-0.24576766556236415	-0.4109810207802757	-0.10470089854638673
8	12	become	0.7196086941474353	0.807826685693128	-0.11427016799467275	0.5916035192768889	0.8210754675479818
8	13	a	-1.3744957535780806	-1.3034056470777056	-0.6421297909322775	-1.1781455929034566	-1.1847733256564834
8	14	camp	0.15849609212867527	-0.10508192738372348	0.26713489604052687	0.6525081875981188	0.9753715285637101
8	15	adventure,	1.941169621987319	1.7585108275869523	0.7706892943092216	2.2383720511932133	1.4382597116108944
8	16	one	0.6202729703450708	0.5140170171166699	-0.1566485084430283	0.11842109616579727	-0.2589969595621149
8	17	of	-0.9288273711134195	-0.9550313257656197	-0.387236537353198	-0.9837191517241466	-1.1847733256564834
8	18	those	0.682022204060054	0.30415296813348563	-0.2638407813418099	-0.04906674171758421	0.04959516246934124
8	19	movies	0.3437437932736246	0.3859999472369275	-0.2395355566729001	0.10085244184236551	0.35818728450079756
8	20	that's	-0.7059931798810892	-0.7808441651095769	-0.586040810927101	-0.5609002043402255	-0.41329302057784284
8	21	so	-0.11266358635885962	-0.3170446168567397	-0.44831120446994566	-0.6276610907692657	-0.7218851426092991
8	22	bad	-0.8643933881064807	-0.9046639540096555	-0.6228102533749389	-0.8759647385404326	-0.7218851426092991
8	23	it	-1.8604353754220788	-1.6832595757372693	-0.8540214931740551	-1.3901406884061982	-1.4933654476879394
8	24	starts	0.38669978194491716	0.07330251425198296	-0.29375490401123727	-0.20132841252065822	-0.2589969595621149
8	25	to	-0.45899624502115666	-0.5877692400450475	-0.38287406113057315	-0.7787515179507777	-0.8761812036250273
8	26	become	0.604164474593336	0.2432923939283621	1.2206475561285257	0.8539620905068013	1.1296675895794381
8	27	good.	0.27930981026668544	-0.010643105341290829	4.463213811316669	-0.11465638452506231	-0.10470089854638673
9	0	The	-2.2872477894251126	-1.7124375320134813	-0.5754258716210938	-1.3896548788528365	-1.4092986119360462
9	1	film's	0.5170863867504006	-0.1830653379144783	-0.3590115030260967	-0.221265723258524	-0.3907233245329381
9	2	stagecrafts	0.040693365578728394	1.607759696005599	0.015493979615902194	2.193346233420108	2.3820649578421893
9	3	are	0.3009905833323226	-0.13991292745857298	-0.3148930525943753	-0.4728983612347404	-0.3907233245329381
9	4	intimate	0.6791582393139592	1.0061643267085638	0.01917051715187898	1.059009297727674	0.9107895427043667
9	5	and	-0.8924476037266086	-0.9915384396912956	-0.40045610797710773	-1.0265786121068368	-0.9565984842013314
9	6	therefore	0.27152297377531187	0.01746645185120005	-0.1837075086970218	0.4478382859822765	0.5712644469033308
9	7	bolder	0.5023525819718954	0.24211282393047273	-0.27177729421792024	0.2629833779435094	0.4580894149696519
9	8	than	-0.0526207313518053	-0.5574759580465994	-0.25055364571478156	-0.4742250711010472	-0.4473108404997774
9	9	the	-1.8575118167187075	-1.4903295370198502	-0.5461806866758239	-1.3122634699849314	-1.3527110959692066
9	10	otherwise	-0.38904260712767685	0.19642203638892564	-0.22431653693531084	0.6424223997072944	1.0805520906048847
9	11	calculated	1.1506399922261301	1.5328775719791747	0.11659876185526377	1.2907412877092863	1.3069021544722423
9	12	artifice	1.8406731826861291	1.8057531086856355	0.008308019886492976	1.5180509114698755	0.8542020267375274
9	13	that	-0.8433349211315909	-0.8265439291245983	-0.41131860524249364	-1.0212717726416092	-1.0131860001681707
9	14	defines	0.8461413601370198	0.9845881214806111	-0.0363117765728616	0.7662486538959422	0.62785196287017
9	15	and	-0.33992992453265886	-0.5803213518173729	-0.07307715193262945	-0.8629510619289809	-0.8434234522676528
9	16	overwhelms	0.3820265096141019	0.7307504129164613	-0.06572407686067587	0.15596211539474952	0.3449143830359733
9	17	the	-1.3639293566387791	-1.2352226399128794	-0.5125905028243997	-1.2233739089423663	-1.2395360640355282
9	18	film's	0.3820265096141019	-0.3328295859673268	-0.3755559219379922	-0.3238646195862606	-0.2775482925992594
9	19	production	0.2445109983480521	-0.16275832122934633	0.1834448988730235	0.3195896655726055	0.23173935110229474
9	20	design.	0.8682420673047776	0.08854101024916206	4.257884065448024	-0.3278447491851814	-0.4473108404997774
10	0	Frida	-1.3010459609968719	-0.7473278692818033	-0.878620892509122	-0.4292152352215797	-0.596455789742122
10	1	is	0.4601428957480951	0.11173421937421359	-0.6348472112072893	-0.31265279353671654	-0.48690268550377314
10	2	certainly	0.8921326153270493	0.9379498164051476	1.2049271012059546	2.444386116397811	2.3614780246933
10	3	no	-0.7721354709995624	-1.0126264554843964	-0.4634886528804127	-0.4658216218664127	-0.1582433727887262
10	4	disaster,	0.4739887200935748	0.8040371967028863	-0.04548848758932887	1.2816516774421949	1.2659469823098102
10	5	but	-1.176433541887558	-1.3815178229660978	-0.7101302598446199	-1.1016167583293017	-1.0346682066955177
10	6	neither	0.7924426800395986	1.076915742511268	-0.18960175212364772	1.0504534460011443	1.1563938780714613
10	7	is	-1.096127760683778	-1.3082448801101436	-1.037790766770907	-0.977347708929737	-0.9251151024571689
10	8	it	-1.2428934987458586	-0.8635539165705582	-0.9116020376264288	-0.9812010127870878	-1.0346682066955177
10	9	the	0.6567536014539015	0.5968516341446706	-0.3487716263854327	0.4869077568635832	0.3895221484030186
10	10	Kahlo	0.7896735151705027	0.9025766715781349	1.1396817923869345	0.8683848387413167	1.0468407738331118
10	11	movie	1.7173437463176153	1.258834773050189	-0.3093376485277832	0.16130358091743704	-0.37734958126542417
10	12	Frida	0.1915339034457968	0.8242504223183218	0.49941738826182674	0.7932454135229752	1.0468407738331118
10	13	fans	0.6512152717157097	0.7181309878372846	-0.16092249549990253	-0.2529265837477786	-0.2677964770270753
10	14	have	-0.02446095634368036	-0.07018481116470728	-0.5932622891028589	-0.6787166599850466	-0.48690268550377314
10	15	been	-0.09645924294017261	-0.396123074213608	-0.6176396572330423	-0.6719733782346827	-0.706008893980471
10	16	looking	0.9253625937561998	0.5362119572983634	2.7184748695240986	0.19501998966925696	0.06086283568797149
10	17	for.	-1.8410331104705644	-1.987914591429169	1.3390026259219625	-1.4098810669173691	-1.2537744151722157
11	0	The	-1.444363459602381	-1.1651237259236282	-0.8321503936689604	-1.0930961470837735	-1.0860099173738103
11	1	film	0.08406494972330435	-0.2346124753998142	-0.4926468375168236	-0.6072658385493235	-0.6941506688368684
11	2	often	0.4375261574707945	0.11063439264714099	-0.16047690328919298	0.15512352744819335	0.2463115276517921
11	3	achieves	0.3481898082598903	0.1567461318725905	-0.16263385091404764	0.7823199613376486	0.8732863253108991
11	4	a	-1.3025905575937722	-1.0788120089118896	-0.7415585934250611	-1.0480318363810863	-1.0076380676664218
11	5	mesmerizing	1.1988272203115422	1.7919393459442994	0.2980901617549258	1.6342206294158454	1.5786329726773947
11	6	poetry.	0.6783458814306228	0.41922833977130286	2.0913764170591604	0.1767297038124955	0.08956782823701531
12	0	A	-1.9594903565476103	-1.886411816267693	-1.0497295602247485	-1.2136575647911738	-1.1278809266121066
12	1	work	0.02655514748530995	0.06208443952273397	-0.6571462834021539	-0.4191848663002066	-0.37596030887070214
12	2	of	-0.1378072390553453	-0.40434481125062793	-0.7511225089814187	-0.6129043863918943	-0.48337753997661714
12	3	astonishing	-0.25912233388297207	0.2547053929137811	0.08760728586423897	1.5687782088475948	1.6649670821416815
12	4	delicacy	0.35919331072235106	0.09073879622553443	0.6998960730001321	1.091382058184861	1.0741723110591492
12	5	and	0.9481585291596998	0.47916452041905105	-0.1670586633164311	-0.5518938708687651	-0.6445033866354895
12	6	force.	1.0225129421185675	1.4040634784372195	1.8375536570603794	0.13748042131958538	-0.10741723110591483
13	0	The	-2.5162645135363735	-1.7954153619010924	-0.9238214698426869	-1.533215914555207	-1.8262726648144652
13	1	movie's	0.776169263321293	0.9357329505672277	-0.24981529368766991	1.6407894196005615	2.088103871239478
13	2	plot	0.32847288573158195	-0.1178560988119369	-0.17215368652473356	0.9344949355795094	0.7331273779900365
13	3	is	0.07353467071521878	-0.021703311781217146	-0.183823047186522	-0.4510950078440533	-0.4712961715650232
13	4	almost	0.44972398799546204	0.2319763816615334	-0.39185958036392127	0.4312331166898913	0.5825744342956538
13	5	entirely	0.4590509958619141	0.6881906690626085	-0.18181108845173086	0.3653554966206492	0.8836803216844188
13	6	witless	2.287144537686568	2.7442236683365127	0.056404825747534804	1.9755773248704793	1.0342332653788011
13	7	and	-0.41146973834030165	-0.6047574459036675	-0.4848120739112698	-1.01159475892498	-1.073507946342553
13	8	inane,	0.9533824127838867	1.4737793971433837	0.8173276192455271	1.6083905900583118	1.1847862090731835
13	9	carrying	0.08286167858167087	0.2872130891047129	-0.5141866714392198	-0.18218472264337757	-0.17019028417625856
13	10	every	0.3906529381745972	0.307671128898483	1.874813130251727	1.3405602658423774	1.636445040156331
13	11	gag	-0.6042279009136495	-0.7315972926250428	-0.4035289410257096	-0.3355391824766947	-0.32074322787064086
13	12	two	1.0963965334028223	0.6554578053925765	-0.24780333495287876	0.4582321413084328	0.28146854690688916
13	13	or	-0.5575928615813877	-0.7009102329343873	-0.5580473718576656	-0.8949589725728797	-0.7724020589537882
13	14	three	0.00824561565005268	-0.20582566992514864	-0.10817339875837681	-0.10010768780301067	-0.17019028417625856
13	15	times	-0.11300548661382742	-0.4083602638834735	-0.5994937217943622	-0.2826210942243527	-0.01963734048187586
13	16	beyond	0.4808140142169697	0.6452287854956912	-0.1624962845977364	0.4949508147896496	0.8836803216844188
13	17	its	-0.7845500529983941	-0.7009102329343873	-0.6357089790206019	-1.1973480483005474	-1.2240608900369356
13	18	limit	-0.14409551283533553	-0.428818303677244	-0.6349041955266855	-0.6292885703264289	-0.7724020589537882
13	19	to	-1.7576678737315852	-1.4905905689739167	-0.8638650995459122	-1.3507025081338644	-1.2240608900369356
13	20	sustain	0.9067473734516253	0.8293511436396229	0.1079109693581868	0.15800298755024875	-0.17019028417625856
13	21	a	-0.24669259936631097	-0.4963298349966856	0.8688337628561791	-0.8690399089390797	-0.9229550026481708
13	22	laugh.	-1.1576303676564867	-1.095750400954152	3.591013931028531	-0.569890716165637	-0.17019028417625856
14	0	For	-1.6523875978960616	-1.4978950979355126	-0.7528181912938751	-0.9053281282043636	-0.9389273986380255
14	1	the	-0.5078170105781135	-0.5411787214164858	-0.5198431358226162	-0.7164435599715268	-0.6843030193463576
14	2	most	0.3664694380478856	0.18961426980407198	-0.30258687927471944	0.1322191977629857	0.33419449782031396
14	3	part,	-0.15479282942944517	-0.24609511612868973	-0.40981154335908193	-0.2587279318352111	-0.3023664504088557
14	4	the	-0.8884212058790216	-0.8593157333673912	-0.5973143590877578	-0.6646101203169346	-0.5569908297005237
14	5	ingredients	1.3648659503589633	1.2777350643028205	-0.07690983758930722	2.2169777113282017	2.1165651528619893
14	6	are	0.4933375031481881	0.2956599404543735	0.3284106203630997	-0.22358661681514852	-0.5569908297005237
14	7	there.	0.9787457522276071	1.3814753942868112	2.3308733260642573	0.4194994480519976	0.588818877111982
15	0	But	-1.8915050005628826	-1.5810540930506602	-0.91665947871891	-1.4148524387424601	-1.384801626513411
15	1	if	-1.269965018144894	-1.1958459171379001	-0.7954045652254338	-1.0276834735089242	-0.9441829271682349
15	2	you've	0.3495056930159205	0.5014776079776976	-0.1525009093068992	1.318246861005803	1.552656369121097
15	3	paid	1.1394310093160733	0.7562767660033252	-0.03692981988342987	0.7996093063315959	0.6714189704307446
15	4	a	-0.7474752321281786	-0.7725181821504402	-0.35964471985825414	-0.7502726884506274	-0.7973100273865095
15	5	matinee	1.743637207363839	2.3994303913811916	0.7076511332874468	2.8054098956878897	2.7276395673749008
15	6	price	0.6095124585692624	0.443295123074208	-0.18660385372693933	0.20136691768413842	0.3776731708672937
15	7	and	-0.39337077999362735	-0.4856183427987493	0.5762916436695144	-0.06157026119720368	0.08392737130384313
15	8	bought	0.9289493419633682	1.378227466695802	0.014856132754408967	0.8671528018240507	0.6714189704307446
15	9	a	-1.0743408802523797	-1.0373488030904625	-0.6760442597552934	-0.9661706472568672	-0.9441829271682349
15	10	big	1.042857067824832	0.6780313552710459	-0.205549933960295	0.6826143230678795	0.08392737130384313
15	11	tub	-0.7004263888375739	-0.7343986230757401	-0.30596415919707987	-0.8455572624489119	-0.7973100273865095
15	12	of	-1.5844493917189362	-1.450645075163528	-0.8756096382133061	-1.3364537386172894	-1.5316745262951366
15	13	popcorn,	0.3371244184657614	0.7903837399122675	-0.07292737232680542	0.2689104131765933	0.5245460706490194
15	14	there's	-0.42556209382404125	-0.37326595815752767	-0.4676373771883813	-0.34501171549589815	-0.06294552847788253
15	15	guilty	-0.22498544611146298	-0.3491904471629801	-0.41206220850387143	0.14467862682439978	0.5245460706490194
15	16	fun	0.6218937331194214	0.33696161618162307	0.047696005158892024	-0.05553959195680594	-0.06294552847788253
15	17	to	0.3916020264864616	0.15037640597388005	-0.06155972418679211	-0.18097751215707925	-0.3566913280413333
15	18	be	-0.6756638397372556	-0.7143356972469506	-0.11839796488685907	-0.8938026163720939	-0.9441829271682349
15	19	had	1.18895610751671	0.7964026176609045	0.34578100083035407	0.589742016765754	0.3776731708672937
15	20	here.	0.6342750076695806	0.46335804890299753	3.9512200692379325	0.20016078383605884	0.23080027108556841
16	0	There's	-0.4191049006770165	-0.4816497176039683	-0.7436322407632083	-0.2702442429269725	-0.3358728402221973
